Codigo_Departamento,Departamento,Codigo_Municipio,Municipio,Municipio_Departamento,Población,Distancia_IPS_Nivel_1_Modelo,Distancia_IPS_Nivel_2_Modelo,Distancia_IPS_Nivel_3_Modelo,Distancia_Poblacion_IPS_Nivel_1_Modelo,Distancia_Poblacion_IPS_Nivel_2_Modelo,Distancia_Poblacion_IPS_Nivel_3_Modelo,Distancia_IPS_Nivel_1_Publicas,Distancia_IPS_Nivel_2_Publicas,Distancia_IPS_Nivel_3_Publicas,Distancia_Poblacion_IPS_Nivel_1_Publicas,Distancia_Poblacion_IPS_Nivel_2_Publicas,Distancia_Poblacion_IPS_Nivel_3_Publicas
54,Norte de Santander,54128,Cáchira,Cáchira (Norte de Santander),12296,0.0,41.836440497953326,58.46542274899183,0.0,0.009973042903434252,0.013937088397174733,0.0,41.836440497953326,58.46542274899183,0.0,0.009973042903434252,0.013937088397174733
54,Norte de Santander,54239,Durania,Durania (Norte de Santander),5082,0.0,16.033602316520135,45.15670667398601,0.0,0.0015797009308258791,0.004449037100815964,0.0,29.49223614549658,45.15670667398601,0.0,0.0029057046552274125,0.004449037100815964
54,Norte de Santander,54405,Los Patios,Los Patios (Norte de Santander),101869,0.0,0.0,41.10887067192783,0.0,0.0,0.08118703759579188,0.0,31.08074388213281,41.10887067192783,0.0,0.06138221461255142,0.08118703759579188
54,Norte de Santander,54385,La Esperanza,La Esperanza (Norte de Santander),12913,0.0,56.61955678781028,65.72034037468121,0.0,0.014174335962188388,0.016452657648154866,0.0,56.61955678781028,65.72034037468121,0.0,0.014174335962188388,0.016452657648154866
5,Antioquia,5172,Chigorodó,Chigorodó (Antioquia),61211,0.0,0.0,129.91326067473196,0.0,0.0,0.15416722798288596,0.0,60.39801765397294,189.76823284477584,0.0,0.07167393774133388,0.22519673715325522
5,Antioquia,5790,Tarazá,Tarazá (Antioquia),28611,0.0,55.68110836685458,135.44599981110673,0.0,0.030885171322501462,0.07512912425435335,0.0,55.68110836685458,138.1160395143106,0.0,0.030885171322501462,0.07661014063657072
54,Norte de Santander,54099,Bochalema,Bochalema (Norte de Santander),9188,0.0,14.15172030178148,58.79072892518763,0.0,0.0025208054482083082,0.01047222433869716,0.0,14.15172030178148,58.79072892518763,0.0,0.0025208054482083082,0.01047222433869716
68,Santander,68615,Rionegro,Rionegro (Santander),26718,0.0,45.49455784012069,45.49455784012069,0.0,0.023565274326986883,0.023565274326986883,0.0,45.49455784012069,45.49455784012069,0.0,0.023565274326986883,0.023565274326986883
54,Norte de Santander,54051,Arboledas,Arboledas (Norte de Santander),10796,0.0,16.170031042702888,52.200795234508846,0.0,0.003384408953719618,0.01092569570932779,0.0,16.170031042702888,52.200795234508846,0.0,0.003384408953719618,0.01092569570932779
5,Antioquia,5895,Zaragoza,Zaragoza (Antioquia),25772,0.0,47.72268277715028,158.16006254352007,0.0,0.023844162803566018,0.07902309888821948,33.31427856714839,47.72268277715028,158.16006254352007,0.01664514724680929,0.023844162803566018,0.07902309888821948
68,Santander,68655,Sabana de Torres,Sabana de Torres (Santander),34395,0.0,45.402969872195264,57.84665367660043,0.0,0.030275315747785622,0.038572932782628216,0.0,45.402969872195264,57.84665367660043,0.0,0.030275315747785622,0.038572932782628216
54,Norte de Santander,54172,Chinácota,Chinácota (Norte de Santander),19473,0.0,12.468252892416018,59.40706782655772,0.0,0.00470703656625658,0.022427459802630525,0.0,12.468252892416018,59.40706782655772,0.0,0.00470703656625658,0.022427459802630525
54,Norte de Santander,54599,Ragonvalia,Ragonvalia (Norte de Santander),6613,0.0,16.388234849196934,57.18104071516013,0.0,0.002101066544149122,0.007330940318574881,0.0,18.7885602455648,57.18104071516013,0.0,0.002408802150319492,0.007330940318574881
68,Santander,68780,Suratá,Suratá (Santander),4069,0.0,21.263223100481152,37.89221643990368,0.0,0.0016773584915465278,0.0029891437769635756,0.0,21.263223100481152,37.89221643990368,0.0,0.0016773584915465278,0.0029891437769635756
54,Norte de Santander,54223,Cucutilla,Cucutilla (Norte de Santander),9087,0.0,0.0,51.70408803123889,0.0,0.0,0.009108660519778555,0.0,0.0,51.70408803123889,0.0,0.0,0.009108660519778555
68,Santander,68255,El Playón,El Playón (Santander),14001,0.0,41.47466769326213,41.47466769326213,0.0,0.011257736425795266,0.011257736425795266,0.0,41.47466769326213,41.47466769326213,0.0,0.011257736425795266,0.011257736425795266
54,Norte de Santander,54520,Pamplonita,Pamplonita (Norte de Santander),6105,0.0,0.0,63.83934191273015,0.0,0.0,0.007555847353440702,0.0,0.0,63.83934191273015,0.0,0.0,0.007555847353440702
54,Norte de Santander,54347,Herrán,Herrán (Norte de Santander),7683,0.0,15.771204675340948,68.35855021997183,0.0,0.002349117861028931,0.010181992725442035,0.0,15.771204675340948,68.35855021997183,0.0,0.002349117861028931,0.010181992725442035
13,Bolívar,13670,San Pablo,San Pablo (Bolívar),29249,0.0,40.21345701062799,116.24717059537004,0.0,0.02280297640026452,0.0659177719285157,0.0,40.21345701062799,116.24717059537004,0.0,0.02280297640026452,0.0659177719285157
68,Santander,68132,California,California (Santander),2228,0.0,20.26785467776982,26.28515633873056,0.0,0.0008754514653869318,0.0011353633130153434,0.0,20.26785467776982,26.28515633873056,0.0,0.0008754514653869318,0.0011353633130153434
27,Chocó,27372,Juradó,Juradó (Chocó),7274,0.0,128.84297295962455,247.1157777743205,0.0,0.018169506842148953,0.03484840276450697,111.5252157865004,170.00134434732837,247.1157777743205,0.015727347210002338,0.02397368299054425,0.03484840276450697
5,Antioquia,5736,Segovia,Segovia (Antioquia),40231,0.0,80.6174219202995,151.15395457654674,0.0,0.06287801734637226,0.11789338770015532,0.0,80.6174219202995,156.27713413715642,0.0,0.06287801734637226,0.12188924077517758
68,Santander,68867,Vetas,Vetas (Santander),2319,0.0,12.515490366620275,31.365552385872046,0.0,0.0005626751361751233,0.0014101418276824906,0.0,12.515490366620275,31.365552385872046,0.0,0.0005626751361751233,0.0014101418276824906
54,Norte de Santander,54820,Toledo,Toledo (Norte de Santander),17340,0.0,30.97270531549926,83.23564912792963,0.0,0.010412076240097415,0.027981279510004963,0.0,30.97270531549926,89.3186490806975,0.0,0.010412076240097415,0.030026198048168085
68,Santander,68444,Matanza,Matanza (Santander),5254,0.0,22.25289401015971,22.25289401015971,0.0,0.002266656310090484,0.002266656310090484,0.0,22.25289401015971,22.25289401015971,0.0,0.002266656310090484,0.002266656310090484
13,Bolívar,13160,Cantagallo,Cantagallo (Bolívar),8937,0.0,40.66123941724645,109.57453840165036,0.0,0.007045007766345807,0.018984996155969606,0.0,40.66123941724645,109.57453840165036,0.0,0.007045007766345807,0.018984996155969606
54,Norte de Santander,54518,Pamplona,Pamplona (Norte de Santander),55858,0.0,0.0,54.07510366683935,0.0,0.0,0.05855875681336427,0.0,0.0,54.07510366683935,0.0,0.0,0.05855875681336427
5,Antioquia,5040,Anorí,Anorí (Antioquia),19349,0.0,44.43184911292522,117.43334514670704,0.0,0.016667175867417228,0.04405133379177551,0.0,44.43184911292522,117.43334514670704,0.0,0.016667175867417228,0.04405133379177551
5,Antioquia,5854,Valdivia,Valdivia (Antioquia),14455,0.0,31.22739882143688,113.84791990566129,0.0,0.008751107356669644,0.03190452637841982,0.0,31.22739882143688,113.84791990566129,0.0,0.008751107356669644,0.03190452637841982
5,Antioquia,5361,Ituango,Ituango (Antioquia),28393,0.0,46.25955367456245,120.10618651159622,0.0,0.025463718614990763,0.06611283279485322,0.0,46.25955367456245,120.10618651159622,0.0,0.025463718614990763,0.06611283279485322
68,Santander,68406,Lebrija,Lebrija (Santander),45198,0.0,20.56421731340699,20.56421731340699,0.0,0.018019407563082297,0.018019407563082297,0.0,20.56421731340699,20.56421731340699,0.0,0.018019407563082297,0.018019407563082297
54,Norte de Santander,54377,Labateca,Labateca (Norte de Santander),7047,0.0,19.033538198910257,64.83477335572026,0.0,0.0026003565778015664,0.008857708304358962,0.0,19.033538198910257,69.78990937742005,0.0,0.0026003565778015664,0.00953467757897687
54,Norte de Santander,54480,Mutiscua,Mutiscua (Norte de Santander),4750,0.0,0.0,41.88426893469989,0.0,0.0,0.003857035667009353,0.0,0.0,41.88426893469989,0.0,0.0,0.003857035667009353
68,Santander,68169,Charta,Charta (Santander),2968,0.0,20.35610447575305,20.35610447575305,0.0,0.0011712987332294074,0.0011712987332294074,0.0,20.35610447575305,20.35610447575305,0.0,0.0011712987332294074,0.0011712987332294074
54,Norte de Santander,54125,Cácota,Cácota (Norte de Santander),3122,0.0,0.0,50.5516961545174,0.0,0.0,0.003059692179987961,0.0,0.0,52.30563134974313,0.0,0.0,0.003165850869196617
54,Norte de Santander,54743,Silos,Silos (Norte de Santander),6955,0.0,0.0,33.08431014362404,0.0,0.0,0.004460959942988947,0.0,0.0,36.04865214686183,0.0,0.0,0.00486066031081759
5,Antioquia,5031,Amalfi,Amalfi (Antioquia),27398,0.0,37.25673109185922,103.05775078649977,0.0,0.01978940398373861,0.0547404832415673,0.0,37.25673109185922,105.80041416280956,0.0,0.01978940398373861,0.056197285058435735
5,Antioquia,5893,Yondó,Yondó (Antioquia),20406,0.0,43.938115276607135,96.87567658215518,0.0,0.01738234686643567,0.03832496234011637,0.0,43.938115276607135,96.87567658215518,0.0,0.01738234686643567,0.03832496234011637
68,Santander,68307,Girón,Girón (Santander),172797,0.0,18.96637009588699,18.96637009588699,0.0,0.06353741253384565,0.06353741253384565,0.0,18.96637009588699,22.348711999303564,0.0,0.06353741253384565,0.07486827087739846
5,Antioquia,5604,Remedios,Remedios (Antioquia),30001,0.0,57.087673663916846,132.8284401632404,0.0,0.03320375361246257,0.07725665659232538,0.0,57.087673663916846,140.87389682986017,0.0,0.03320375361246257,0.08193611441067813
68,Santander,68820,Tona,Tona (Santander),7560,0.0,16.994164325608196,17.393233563359622,0.0,0.0024907533016014084,0.0025492429691397595,0.0,16.994164325608196,19.056537436348947,0.0,0.0024907533016014084,0.002793025454340972
5,Antioquia,5887,Yarumal,Yarumal (Antioquia),43702,0.0,0.0,82.62560057318578,0.0,0.0,0.07000435326305567,0.0,0.0,82.62560057318578,0.0,0.0,0.07000435326305567
54,Norte de Santander,54174,Chitagá,Chitagá (Norte de Santander),13054,0.0,0.0,54.8044458578715,0.0,0.0,0.013869745910567003,0.0,0.0,65.76709376493179,0.0,0.0,0.016644140188218415
68,Santander,68001,Bucaramanga,Bucaramanga (Santander),610125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,Santander,68081,Barrancabermeja,Barrancabermeja (Santander),212832,0.0,0.0,71.73398410656621,0.0,0.0,0.2959858736216002,0.0,0.0,71.73398410656621,0.0,0.0,0.2959858736216002
5,Antioquia,5107,Briceño,Briceño (Antioquia),8389,0.0,18.13726210572732,94.61916350417818,0.0,0.002949789526828878,0.015388574963240935,0.0,18.13726210572732,94.61916350417818,0.0,0.002949789526828878,0.015388574963240935
5,Antioquia,5543,Peque,Peque (Antioquia),8504,0.0,48.49346568794913,92.28418866624484,0.0,0.007994946838806851,0.015214569055484066,0.0,48.49346568794913,92.28418866624484,0.0,0.007994946838806851,0.015214569055484066
5,Antioquia,5234,Dabeiba,Dabeiba (Antioquia),24168,0.0,47.57344929563307,112.4627772746377,0.0,0.022290225342595893,0.05269369123369317,0.0,47.57344929563307,112.4627772746377,0.0,0.022290225342595893,0.05269369123369317
5,Antioquia,5134,Campamento,Campamento (Antioquia),9587,0.0,19.16929826398696,93.21627201304926,0.0,0.0035628541802510353,0.017325411699240494,0.0,19.16929826398696,93.21627201304926,0.0,0.0035628541802510353,0.017325411699240494
68,Santander,68689,San Vicente de Chucurí,San Vicente de Chucurí (Santander),35827,0.0,32.15485159742369,41.851958785052126,0.0,0.02233397671805591,0.029069351176395447,23.449383218562858,32.15485159742369,41.851958785052126,0.01628737042276118,0.02233397671805591,0.029069351176395447
68,Santander,68276,Floridablanca,Floridablanca (Santander),332053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.69826955185245,0.0,0.0,0.062432505595335606
68,Santander,68092,Betulia,Betulia (Santander),6178,0.0,32.477638942387195,32.477638942387195,0.0,0.003889927070935296,0.003889927070935296,0.0,32.477638942387195,32.477638942387195,0.0,0.003889927070935296,0.003889927070935296
68,Santander,68547,Piedecuesta,Piedecuesta (Santander),188698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.084936309699817,0.0,0.0,0.0844510558320932
5,Antioquia,5819,Toledo,Toledo (Antioquia),5185,0.0,28.81407534976828,84.67927854088913,0.0,0.0028964267786769043,0.008512066654495101,0.0,28.81407534976828,84.67927854088913,0.0,0.0028964267786769043,0.008512066654495101
81,Arauca,81001,Arauca,Arauca (Arauca),97771,0.0,0.0,262.5133252417525,0.0,0.0,0.49758870800751837,0.0,0.0,262.5133252417525,0.0,0.0,0.49758870800751837
68,Santander,68705,Santa Bárbara,Santa Bárbara (Santander),2483,0.0,13.257052775465576,13.257052775465576,0.0,0.0006381647484391536,0.0006381647484391536,0.0,13.257052775465576,30.180795886434243,0.0,0.0006381647484391536,0.0014528357351193653
5,Antioquia,5628,Sabanalarga,Sabanalarga (Antioquia),9491,0.0,38.55623921702952,73.92184903209098,0.0,0.007094401207124024,0.013601722202576107,0.0,38.55623921702952,73.92184903209098,0.0,0.007094401207124024,0.013601722202576107
81,Arauca,81736,Saravena,Saravena (Arauca),63196,0.0,0.0,128.83842516438455,0.0,0.0,0.157849824682773,0.0,0.0,142.00300216658113,0.0,0.0,0.1739787564759725
81,Arauca,81065,Arauquita,Arauquita (Arauca),61285,0.0,62.20887365975008,190.66056389815247,0.0,0.07391211578104638,0.22652918859769708,0.0,62.20887365975008,195.8066987565613,0.0,0.07391211578104638,0.23264345643607606
68,Santander,68318,Guaca,Guaca (Santander),6193,0.0,21.335094981492368,21.335094981492368,0.0,0.002561561377437356,0.002561561377437356,0.0,21.335094981492368,39.538758844867495,0.0,0.002561561377437356,0.004747152879173062
5,Antioquia,5842,Uramita,Uramita (Antioquia),7153,0.0,32.09423191058997,92.75045883318025,0.0,0.004450658963910934,0.012862144891416955,0.0,32.09423191058997,92.75045883318025,0.0,0.004450658963910934,0.012862144891416955
15,Boyacá,15223,Cubará,Cubará (Boyacá),11069,0.0,36.632634374414245,92.54980102426822,0.0,0.007861142060762936,0.019860628261429782,0.0,36.632634374414245,106.97246771622623,0.0,0.007861142060762936,0.022955645414760806
5,Antioquia,5475,Murindó,Murindó (Antioquia),5235,0.0,72.34421530503987,136.84232005555037,0.0,0.007342257341213677,0.013888208266274215,0.0,72.34421530503987,136.84232005555037,0.0,0.007342257341213677,0.013888208266274215
5,Antioquia,5647,San Andrés de Cuerquía,San Andrés de Cuerquía (Antioquia),7531,0.0,24.597475843537413,73.33157507539724,0.0,0.0035913050493689264,0.010706629311138978,0.0,24.597475843537413,73.33157507539724,0.0,0.0035913050493689264,0.010706629311138978
5,Antioquia,5138,Cañasgordas,Cañasgordas (Antioquia),16097,0.0,21.727444043958613,76.90725042839702,0.0,0.006780515139412923,0.024000557764886462,0.0,21.727444043958613,76.90725042839702,0.0,0.006780515139412923,0.024000557764886462
68,Santander,68162,Cerrito,Cerrito (Santander),7001,0.0,21.032510661560583,41.492629051353575,0.0,0.0028546988572776782,0.005631708103912921,0.0,21.032510661560583,58.56136606759043,0.0,0.0028546988572776782,0.007948412221623286
68,Santander,68895,Zapatoca,Zapatoca (Santander),9845,0.0,28.65636176444876,28.65636176444876,0.0,0.005469477970405228,0.005469477970405228,15.78072501473725,28.65636176444876,28.65636176444876,0.003011977882419381,0.005469477970405228,0.005469477970405228
5,Antioquia,5113,Buriticá,Buriticá (Antioquia),9849,0.0,27.795121529357328,69.4833359731263,0.0,0.005307253358086058,0.013267280295389408,0.0,27.795121529357328,69.4833359731263,0.0,0.005307253358086058,0.013267280295389408
5,Antioquia,5858,Vegachí,Vegachí (Antioquia),12337,0.0,37.169180483398335,105.01305026953612,0.0,0.00888999785723376,0.0251166633145096,0.0,37.169180483398335,114.3804310989017,0.0,0.00888999785723376,0.027357121522571193
5,Antioquia,5038,Angostura,Angostura (Antioquia),11909,0.0,17.574760742940363,72.39787380579726,0.0,0.004057642889937896,0.016715147488577744,0.0,17.574760742940363,72.39787380579726,0.0,0.004057642889937896,0.016715147488577744
5,Antioquia,5315,Guadalupe,Guadalupe (Antioquia),6860,0.0,28.87000673771219,79.21830761862886,0.0,0.003839548048345691,0.010535588064585898,0.0,28.87000673771219,79.21830761862886,0.0,0.003839548048345691,0.010535588064585898
68,Santander,68745,Simacota,Simacota (Santander),10598,0.0,12.98340016730003,12.98340016730003,0.0,0.002667604638266407,0.002667604638266407,0.0,12.98340016730003,12.98340016730003,0.0,0.002667604638266407,0.002667604638266407
68,Santander,68669,San Andrés,San Andrés (Santander),9001,0.0,12.039579569030286,29.22156879315185,0.0,0.002100928095142567,0.0050992158413567246,0.0,12.039579569030286,51.4305195849647,0.0,0.002100928095142567,0.008974717341606911
5,Antioquia,5284,Frontino,Frontino (Antioquia),21525,0.0,28.10312633520257,93.06470173337186,0.0,0.011727539426288998,0.038836247104892696,0.0,28.10312633520257,93.06470173337186,0.0,0.011727539426288998,0.038836247104892696
5,Antioquia,5658,San José de La Montaña,San José de La Montaña (Antioquia),3851,0.0,30.68430928477976,62.98972387851678,0.0,0.002290862251396501,0.004702754731088567,0.0,30.68430928477976,62.98972387851678,0.0,0.002290862251396501,0.004702754731088567
5,Antioquia,5310,Gómez Plata,Gómez Plata (Antioquia),10225,0.0,19.38847559308636,66.3355201292101,0.0,0.003843404433409773,0.013149782247350182,0.0,19.38847559308636,68.11314782087148,0.0,0.003843404433409773,0.013502163852509467
68,Santander,68207,Concepción,Concepción (Santander),5948,0.0,14.025339933666231,49.6224198802588,0.0,0.0016173107072081053,0.0057221337500188655,0.0,14.025339933666231,69.87972890515229,0.0,0.0016173107072081053,0.008058074478738126
68,Santander,68418,Los Santos,Los Santos (Santander),15215,0.0,20.337100444536585,20.337100444536585,0.0,0.005998878916945587,0.005998878916945587,0.0,20.337100444536585,38.00899404088753,0.0,0.005998878916945587,0.011211595951351279
27,Chocó,27099,Bojayá,Bojayá (Chocó),13210,0.0,93.90332290078952,166.4024251494799,0.0,0.024048770844601025,0.042615891182398946,44.78236725557684,93.90332290078952,166.4024251494799,0.01146882617930315,0.024048770844601025,0.042615891182398946
68,Santander,68235,El Carmen de Chucurí,El Carmen de Chucurí (Santander),22199,0.0,25.239101502402445,25.239101502402445,0.0,0.010862165290698467,0.010862165290698467,0.0,25.239101502402445,25.239101502402445,0.0,0.010862165290698467,0.010862165290698467
5,Antioquia,5686,Santa Rosa de Osos,Santa Rosa de Osos (Antioquia),38420,0.0,28.38397057562721,50.04995224833466,0.0,0.02114168580267955,0.03727950471390398,16.11116997349812,34.58430562789521,50.04995224833466,0.012000339860334554,0.025759980314968525,0.03727950471390398
68,Santander,68573,Puerto Parra,Puerto Parra (Santander),7845,0.0,45.16265825039982,67.33082830811983,0.0,0.006868810738158177,0.010240378542992513,0.0,45.16265825039982,67.33082830811983,0.0,0.006868810738158177,0.010240378542992513
81,Arauca,81300,Fortul,Fortul (Arauca),23417,0.0,18.465329216980177,137.40751764132472,0.0,0.008382960442301721,0.06238078787151351,0.0,18.465329216980177,152.62144878036722,0.0,0.008382960442301721,0.06928766623863276
5,Antioquia,5873,Vigía del Fuerte,Vigía del Fuerte (Antioquia),9583,0.0,70.06409965060107,121.87361598452684,0.0,0.013016857169810435,0.022642286990771348,0.0,70.06409965060107,121.87361598452684,0.0,0.013016857169810435,0.022642286990771348
15,Boyacá,15180,Chiscas,Chiscas (Boyacá),4114,0.0,35.597035074494755,72.95889445523224,0.0,0.002839142688435829,0.005819043954516035,0.0,35.597035074494755,92.41082321080494,0.0,0.002839142688435829,0.007370487808948979
5,Antioquia,5150,Carolina,Carolina (Antioquia),4154,0.0,30.5792411678842,64.51879996205672,0.0,0.0024626477841441633,0.005195913099670714,0.0,30.5792411678842,64.51879996205672,0.0,0.0024626477841441633,0.005195913099670714
5,Antioquia,5890,Yolombó,Yolombó (Antioquia),23605,0.0,0.0,68.96002060856783,0.0,0.0,0.03155807421580087,0.0,0.0,77.21737939101813,0.0,0.0,0.0353368773394572
68,Santander,68051,Aratoca,Aratoca (Santander),8580,0.0,21.85440224723948,28.098099334215032,0.0,0.003635258729403972,0.004673834577070958,0.0,21.85440224723948,38.15328538188217,0.0,0.003635258729403972,0.006346413055403861
27,Chocó,27075,Bahía Solano,Bahía Solano (Chocó),11082,0.0,96.1278994357718,200.0910706508177,0.0,0.02065269369406515,0.042988764108280314,86.05761732161625,96.1278994357718,200.0910706508177,0.01848913396648118,0.02065269369406515,0.042988764108280314
68,Santander,68160,Cepitá,Cepitá (Santander),2086,0.0,21.397213148133925,25.933869616800365,0.0,0.0008653277332305187,0.0010487953012403772,0.0,21.397213148133925,47.38686869653961,0.0,0.0008653277332305187,0.0019163790812470804
5,Antioquia,5411,Liborina,Liborina (Antioquia),10466,0.0,24.766068463728505,54.974236430633695,0.0,0.005025125417294182,0.01115447262808413,0.0,24.766068463728505,54.974236430633695,0.0,0.005025125417294182,0.01115447262808413
5,Antioquia,5086,Belmira,Belmira (Antioquia),6294,0.0,28.081903100666235,45.90881838388809,0.0,0.0034265918754132355,0.005601856238878645,0.0,28.081903100666235,45.90881838388809,0.0,0.0034265918754132355,0.005601856238878645
5,Antioquia,5885,Yalí,Yalí (Antioquia),7957,0.0,31.36417844011786,95.76509202206113,0.0,0.004838295393228897,0.014772897828237793,0.0,31.36417844011786,107.37821208843108,0.0,0.004838295393228897,0.016564358918966134
68,Santander,68296,Galán,Galán (Santander),2986,0.0,13.041284555443916,13.041284555443916,0.0,0.000754951896319372,0.000754951896319372,0.0,13.041284555443916,13.041284555443916,0.0,0.000754951896319372,0.000754951896319372
68,Santander,68432,Málaga,Málaga (Santander),21416,0.0,0.0,41.248129307719935,0.0,0.0,0.017125833645462243,0.0,0.0,62.81370348882326,0.0,0.0,0.026079656330102837
68,Santander,68190,Cimitarra,Cimitarra (Santander),35122,0.0,40.44632085338169,90.9599332897863,0.0,0.027540217581727738,0.06193533308260616,0.0,40.44632085338169,90.9599332897863,0.0,0.027540217581727738,0.06193533308260616
68,Santander,68872,Villanueva,Villanueva (Santander),8625,0.0,15.74944365093366,25.935518558088848,0.0,0.002633500629431726,0.004336737599192346,0.0,15.74944365093366,25.935518558088848,0.0,0.002633500629431726,0.004336737599192346
5,Antioquia,5004,Abriaquí,Abriaquí (Antioquia),2804,0.0,0.0,66.59140585129843,0.0,0.0,0.003619972728538075,0.0,0.0,66.59140585129843,0.0,0.0,0.003619972728538075
68,Santander,68152,Carcasí,Carcasí (Santander),4395,0.0,19.820765786882426,60.041687085453546,0.0,0.0016888396432794327,0.005115886161492342,0.0,19.820765786882426,77.74957322294736,0.0,0.0016888396432794327,0.006624696690269682
5,Antioquia,5579,Puerto Berrío,Puerto Berrío (Antioquia),41480,0.0,0.0,104.23776117508768,0.0,0.0,0.08382487771047763,0.0,0.0,118.33289820711144,0.0,0.0,0.09515976369327629
68,Santander,68370,Jordán,Jordán (Santander),1376,0.0,17.69998366260631,30.69759468257964,0.0,0.0004721721908551699,0.0008189019160441039,0.0,17.69998366260631,30.69759468257964,0.0,0.0004721721908551699,0.0008189019160441039
15,Boyacá,15332,Güicán de La Sierra,Güicán de La Sierra (Boyacá),4441,0.0,37.82970899746928,95.03344695287184,0.0,0.0032570384047920053,0.008182129724708536,0.0,37.82970899746928,109.93257848029084,0.0,0.0032570384047920053,0.009464905745695043
5,Antioquia,5306,Giraldo,Giraldo (Antioquia),5857,0.0,14.896036469684104,58.316165751946265,0.0,0.0016914340020424096,0.0066217577959296415,0.0,14.896036469684104,58.316165751946265,0.0,0.0016914340020424096,0.0066217577959296415
68,Santander,68079,Barichara,Barichara (Santander),11000,0.0,15.05999568757815,18.862647301360862,0.0,0.003211638374443673,0.004022577640351835,0.0,15.05999568757815,18.862647301360862,0.0,0.003211638374443673,0.004022577640351835
68,Santander,68266,Enciso,Enciso (Santander),3595,0.0,9.396554222241628,50.6199225179384,0.0,0.0006549024644176335,0.003528007312208011,0.0,9.396554222241628,66.04853558812779,0.0,0.0006549024644176335,0.00460332029218278
68,Santander,68468,Molagavita,Molagavita (Santander),4251,0.0,12.333009215582049,42.18684216069687,0.0,0.0010164107900192442,0.0034767801450108146,0.0,12.333009215582049,51.11714481982404,0.0,0.0010164107900192442,0.0042127607821943434
81,Arauca,81220,Cravo Norte,Cravo Norte (Arauca),4434,0.0,65.36514893309791,327.2698193558543,0.0,0.0056188967220158325,0.028132657007719157,0.0,65.36514893309791,327.2698193558543,0.0,0.0056188967220158325,0.028132657007719157
81,Arauca,81794,Tame,Tame (Arauca),52437,0.0,57.46674136286882,149.676641626179,0.0,0.05842026385896224,0.15216016586203363,0.0,57.46674136286882,160.88446659515168,0.0,0.05842026385896224,0.16355395775703593
68,Santander,68684,San José de Miranda,San José de Miranda (Santander),4389,0.0,10.045072211661612,48.47737142180372,0.0,0.0008547276429063226,0.004124903090447632,0.0,10.045072211661612,58.79489595783342,0.0,0.0008547276429063226,0.005002813496812951
5,Antioquia,5264,Entrerríos,Entrerríos (Antioquia),11873,0.0,26.297209767840737,37.715067523134806,0.0,0.006053119451008069,0.008681293978935896,0.0,26.297209767840737,37.715067523134806,0.0,0.006053119451008069,0.008681293978935896
68,Santander,68229,Curití,Curití (Santander),13118,0.0,9.235323861792766,26.157655664227583,0.0,0.002348707108112249,0.006652357048819058,0.0,9.235323861792766,26.157655664227583,0.0,0.002348707108112249,0.006652357048819058
81,Arauca,81591,Puerto Rondón,Puerto Rondón (Arauca),5088,0.0,66.09664619253759,234.7296404420159,0.0,0.0065198203922350925,0.023153899396920537,0.0,66.09664619253759,250.96696621651887,0.0,0.0065198203922350925,0.024755560809385988
5,Antioquia,5501,Olaya,Olaya (Antioquia),3269,0.0,16.50309926581891,43.16021076697466,0.0,0.0010458984956411297,0.0027353164872630305,0.0,16.50309926581891,43.16021076697466,0.0,0.0010458984956411297,0.0027353164872630305
5,Antioquia,5042,Santafé de Antioquia,Santafé de Antioquia (Antioquia),27596,0.0,0.0,44.70346917013238,0.0,0.0,0.023916436410694977,0.0,0.0,44.70346917013238,0.0,0.0,0.023916436410694977
68,Santander,68121,Cabrera,Cabrera (Santander),1990,0.0,11.128952799369891,11.128952799369891,0.0,0.0004293549583727866,0.0004293549583727866,0.0,11.128952799369891,11.128952799369891,0.0,0.0004293549583727866,0.0004293549583727866
68,Santander,68679,San Gil,San Gil (Santander),62294,0.0,0.0,16.99497604621287,0.0,0.0,0.020524655725834347,0.0,0.0,16.99497604621287,0.0,0.0,0.020524655725834347
5,Antioquia,5425,Maceo,Maceo (Antioquia),8559,0.0,21.313558448315074,87.99179042947344,0.0,0.0035366175397095996,0.014600720482127101,0.0,21.313558448315074,101.27717227786432,0.0,0.0035366175397095996,0.0168052005355493
68,Santander,68464,Mogotes,Mogotes (Santander),10714,0.0,18.88771486368576,31.815489475630265,0.0,0.00392319744514209,0.0066084461740111506,0.0,18.88771486368576,31.815489475630265,0.0,0.00392319744514209,0.0066084461740111506
68,Santander,68344,Hato,Hato (Santander),2386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Antioquia,5761,Sopetrán,Sopetrán (Antioquia),15826,0.0,17.609940389282805,32.64220910491817,0.0,0.005403039630686485,0.010015204227174043,0.0,17.609940389282805,32.64220910491817,0.0,0.005403039630686485,0.010015204227174043
68,Santander,68686,San Miguel,San Miguel (Santander),2647,0.0,11.997064245682964,60.586656511411306,0.0,0.0006156558799709003,0.003109138249588842,0.0,11.997064245682964,67.51483741134395,0.0,0.0006156558799709003,0.0034646731722329767
